userid,courseid,course,rating,강원도,경상북도,경상남도,전라북도,전라남도,충청도,제주도,경기도,서울,인천,대전,부산,광주,울산,대구,물,나무,역사문화,특색,맛집여행,호캉스,감성카페(프랜차이즈 제외),애견동반ㅇ,봄,여름,가을,겨울
5,146,"태백고생대자연사 박물관, 태백고원자연휴양림",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
3,146,"태백고생대자연사 박물관, 태백고원자연휴양림",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
3,147,"정동진 레이바이크, 참소리축음기 에디슨 과학박물관, 하슬라아트월드, 안목커피거리",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
4,147,"정동진 레이바이크, 참소리축음기 에디슨 과학박물관, 하슬라아트월드, 안목커피거리",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
5,147,"정동진 레이바이크, 참소리축음기 에디슨 과학박물관, 하슬라아트월드, 안목커피거리",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
4,148,"효석문화마을, 봉평정통시장,메밀막국수, 허브나라농원",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0
3,148,"효석문화마을, 봉평정통시장,메밀막국수, 허브나라농원",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0
5,148,"효석문화마을, 봉평정통시장,메밀막국수, 허브나라농원",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0
4,149,정강원,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0
5,149,정강원,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0
4,150,"삼척 해상케이블카, 삼척 해양레일바이크, 장호어촌체험마을",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
5,150,"삼척 해상케이블카, 삼척 해양레일바이크, 장호어촌체험마을",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
3,150,"삼척 해상케이블카, 삼척 해양레일바이크, 장호어촌체험마을",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
4,151,"장릉, 청령포, 어라연산소실 트레킹",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
5,151,"장릉, 청령포, 어라연산소실 트레킹",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
3,151,"장릉, 청령포, 어라연산소실 트레킹",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
5,152,"의암호 스카이워크, 물레길, 의암호",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
3,152,"의암호 스카이워크, 물레길, 의암호",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
4,152,"의암호 스카이워크, 물레길, 의암호",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
1,153,"김유정 문학촌, 춘천 명동 닭갈비 골목",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
3,153,"김유정 문학촌, 춘천 명동 닭갈비 골목",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
4,153,"김유정 문학촌, 춘천 명동 닭갈비 골목",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
5,153,"김유정 문학촌, 춘천 명동 닭갈비 골목",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
1,154,"미로예술시장, 뮤지엄산(Museum SAN)",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0
3,154,"미로예술시장, 뮤지엄산(Museum SAN)",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0
4,154,"미로예술시장, 뮤지엄산(Museum SAN)",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0
5,154,"미로예술시장, 뮤지엄산(Museum SAN)",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0
3,155,"삼화사, 천곡황금박쥐동굴, 망상해변 한옥마을",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
4,155,"삼화사, 천곡황금박쥐동굴, 망상해변 한옥마을",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
5,155,"삼화사, 천곡황금박쥐동굴, 망상해변 한옥마을",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
5,156,"묵호항, 논골담길",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
3,156,"묵호항, 논골담길",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
4,156,"묵호항, 논골담길",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
1,157,"태화강 국가정원, 고래문화특구, 대왕암공원",7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
3,157,"태화강 국가정원, 고래문화특구, 대왕암공원",8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
4,157,"태화강 국가정원, 고래문화특구, 대왕암공원",8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
5,157,"태화강 국가정원, 고래문화특구, 대왕암공원",9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
1,158,"울산대공원, 성남동 젊음의 거리, 태화강 국가정원",8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
3,158,"울산대공원, 성남동 젊음의 거리, 태화강 국가정원",7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
4,158,"울산대공원, 성남동 젊음의 거리, 태화강 국가정원",8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
5,158,"울산대공원, 성남동 젊음의 거리, 태화강 국가정원",8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
1,159,"간절곶, 진하해수욕장, 서생포왜성",8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3,159,"간절곶, 진하해수욕장, 서생포왜성",7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
4,159,"간절곶, 진하해수욕장, 서생포왜성",9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
5,159,"간절곶, 진하해수욕장, 서생포왜성",9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1
3,160,"반구대 암각화, 울주 천전리 각석, 언양성당, 울주 언양읍성",8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0
4,160,"반구대 암각화, 울주 천전리 각석, 울주 언양읍성",7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0
5,160,"반구대 암각화, 울주 천전리 각석, 울주 언양읍성",7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0
3,161,"간절곶, 옹기마을, 고래문화특구, 울산대공원, 태화루, 태화강 국가정원십리대 숲",8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
4,161,"간절곶, 옹기마을, 고래문화특구, 울산대공원, 태화루, 태화강 국가정원십리대 숲",7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
5,161,"간절곶, 옹기마을, 고래문화특구, 울산대공원, 태화루, 태화강 국가정원십리대 숲",7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
3,162,"5.18 민주화 운동기록관, 5.18 민주광장, 5.18민주평화관( 옛 전남도청)",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1
4,162,"5.18 민주화 운동기록관, 5.18 민주광장, 5.19민주평화관( 옛 전남도청)",9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1
5,162,"5.18 민주화 운동기록관, 5.18 민주광장, 5.20민주평화관( 옛 전남도청)",9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1
3,163,"양림동역사문화마을, 펭귄마을,국립아시아문화전당, 동명동 카페거리, 대인예술시장",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1
4,163,"양림동역사문화마을, 펭귄마을,국립아시아문화전당, 동명동 카페거리, 대인예술시장",7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1
5,163,"양림동역사문화마을, 펭귄마을,국립아시아문화전당, 동명동 카페거리, 대인예술시장",7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1
3,163,"양림동역사문화마을, 5.18 민주화운동기록관",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
5,163,"양림동역사문화마을, 5.19 민주화운동기록관",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
4,163,"양림동역사문화마을, 5.20 민주화운동기록관",7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
3,164,"죽녹원, 삼지내마을,환벽당/식영정, 원효사",7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
5,164,"죽녹원, 삼지내마을,환벽당/식영정, 원효사",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
4,164,"죽녹원, 삼지내마을,환벽당/식영정, 원효사",9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
3,165,"보성 대한다원, 보성 율포 해수녹차센터, 국립광주박물관, 충장로",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
4,165,"보성 대한다원, 보성 율포 해수녹차센터, 국립광주박물관, 충장로",7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
5,165,"보성 대한다원, 보성 율포 해수녹차센터, 국립광주박물관, 충장로",9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
6,165,"보성 대한다원, 보성 율포 해수녹차센터, 국립광주박물관, 충장로",8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
3,166,"광주전통문화관, 순천만습지, 순천만국가정원, 순천 낙안읍성, 순천 드라마 촬영장, 선암사",8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
4,166,"광주전통문화관, 순천만습지, 순천만국가정원, 순천 낙안읍성, 순천 드라마 촬영장, 선암사",7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
5,166,"광주전통문화관, 순천만습지, 순천만국가정원, 순천 낙안읍성, 순천 드라마 촬영장, 선암사",9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
6,166,"광주전통문화관, 순천만습지, 순천만국가정원, 순천 낙안읍성, 순천 드라마 촬영장, 선암사",8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
3,167,"고창읍성, 고창 고인돌 공원, 고창 운곡 람사르 습지",8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
4,167,"고창읍성, 고창 고인돌 공원, 고창 운곡 람사르 습지",7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
5,167,"고창읍성, 고창 고인돌 공원, 고창 운곡 람사르 습지",8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
6,167,"고창읍성, 고창 고인돌 공원, 고창 운곡 람사르 습지",8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1,168,"순천만국가정원, 순천만습지, 순천 드라마 촬영장",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
3,169,"목포 '퐁당퐁당', 목포 '동네산책'",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
4,169,"목포 '퐁당퐁당', 목포 '동네산책'",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
5,169,"목포 '퐁당퐁당', 목포 '동네산책'",6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
3,170,"강진 달빛한옥마을, 대한다원, 태백산맥문학관",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
4,170,"강진 달빛한옥마을, 대한다원, 태백산맥문학관",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
5,170,"강진 달빛한옥마을, 대한다원, 태백산맥문학관",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
1,171,"순천 낙안읍성, 순천만국가정원, 순천드라마촬영장, 골목책방 '서성이다', 화포해변",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
3,171,"순천 낙안읍성, 순천만국가정원, 순천드라마촬영장, 골목책방 '서성이다', 화포해변",9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
4,171,"순천 낙안읍성, 순천만국가정원, 순천드라마촬영장, 골목책방 '서성이다', 화포해변",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
5,171,"순천 낙안읍성, 순천만국가정원, 순천드라마촬영장, 골목책방 '서성이다', 화포해변",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
3,172,"백운산자연휴양림, 광양느랭이골, 농부네텃밭도서관,와인동굴",9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1
4,172,"백운산자연휴양림, 광양느랭이골, 농부네텃밭도서관,와인동굴",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1
5,172,"백운산자연휴양림, 광양느랭이골, 농부네텃밭도서관,와인동굴",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1
6,172,"백운산자연휴양림, 광양느랭이골, 농부네텃밭도서관,와인동굴",9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1
3,173,"운주사, 만연사,화순적벽, 백아산자연휴양림",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
4,173,"운주사, 만연사,화순적벽, 백아산자연휴양림",6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
5,173,"운주사, 만연사,화순적벽, 백아산자연휴양림",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
6,173,"운주사, 만연사,화순적벽, 백아산자연휴양림",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
3,174,"금성산성, 죽녹원, 메타세콰이아길, 소쇄원",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
4,174,"금성산성, 죽녹원, 메타세콰이아길, 소쇄원",9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
5,174,"금성산성, 죽녹원, 메타세콰이아길, 소쇄원",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
6,174,"금성산성, 죽녹원, 메타세콰이아길, 소쇄원",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
3,175,"양서/파충류 생태공원, 함평해수찜, 돌머리해변",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
4,175,"양서/파충류 생태공원, 함평해수찜, 돌머리해변",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
5,175,"양서/파충류 생태공원, 함평해수찜, 돌머리해변",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
3,176,"천연염색박물관, 나주영상테마파크, 국립나주박물관",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
4,176,"천연염색박물관, 나주영상테마파크, 국립나주박물관",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
5,176,"천연염색박물관, 나주영상테마파크, 국립나주박물관",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
3,177,"태평염전 해양힐링스파, 천사섬분재공원, 암태도",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
4,177,"태평염전 해양힐링스파, 천사섬분재공원, 암태도",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
5,177,"태평염전 해양힐링스파, 천사섬분재공원, 암태도",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
6,177,"태평염전 해양힐링스파, 천사섬분재공원, 암태도",9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
3,178,해남 땅끝,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
4,178,해남 땅끝,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
5,178,해남 땅끝,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
3,179,목포 근대문화역사거리,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
4,179,목포 근대문화역사거리,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
5,179,목포 근대문화역사거리,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
3,180,"화순 만연산 치유의 숲, 쌍봉사",9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
4,180,"화순 만연산 치유의 숲, 쌍봉사",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
5,180,"화순 만연산 치유의 숲, 쌍봉사",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
3,181,무안 못난이 미술관,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
4,181,무안 못난이 미술관,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
5,181,무안 못난이 미술관,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
3,182,"백운동 별서정원, 감성 강진의 하룻길(김영랑), 한국민화뮤지엄",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
5,182,"백운동 별서정원, 감성 강진의 하룻길(김영랑), 한국민화뮤지엄",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
6,182,"백운동 별서정원, 감성 강진의 하룻길(김영랑), 한국민화뮤지엄",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
4,182,"백운동 별서정원, 감성 강진의 하룻길(김영랑), 한국민화뮤지엄",9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
3,183,"득량역 추억의 거리, 태백산백문학관(조정래)",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
4,183,"득량역 추억의 거리, 태백산백문학관(조정래)",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
5,183,"득량역 추억의 거리, 태백산백문학관(조정래)",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
6,183,"득량역 추억의 거리, 태백산백문학관(조정래)",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
3,184,"여수 낭만카페, 고소동 벽화골목, 자산공원",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
4,184,"여수 낭만카페, 고소동 벽화골목, 자산공원",9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
5,184,"여수 낭만카페, 고소동 벽화골목, 자산공원",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
3,185,"해남 고구마빵(피낭시에, 몽소베이커리), 대흥사",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
4,185,"해남 고구마빵(피낭시에, 몽소베이커리), 대흥사",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
5,185,"해남 고구마빵(피낭시에, 몽소베이커리), 대흥사",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
3,186,선학동마을 메밀꽃(이청준),7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
4,186,선학동마을 메밀꽃(이청준),8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
5,186,선학동마을 메밀꽃(이청준),8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
3,187,"곡성 태안사, 조태일 시문학관",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
4,187,"곡성 태안사, 조태일 시문학관",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
5,187,"곡성 태안사, 조태일 시문학관",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
1,188,신안 우이도,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,188,신안 우이도,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,188,신안 우이도,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5,188,신안 우이도,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1,189,신안 자은도,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,189,신안 자은도,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4,189,신안 자은도,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5,189,신안 자은도,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,190,여수 만성리 검은모래해변 천연찜질,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
4,190,여수 만성리 검은모래해변 천연찜질,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
5,190,여수 만성리 검은모래해변 천연찜질,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1,190,여수 만성리 검은모래해변 천연찜질,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
3,191,"나주 산림자원연구소, 카페림",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
4,191,"나주 산림자원연구소, 카페림",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
5,191,"나주 산림자원연구소, 카페림",7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
3,192,여수 영취산 진달래,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
4,192,여수 영취산 진달래,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
5,192,여수 영취산 진달래,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
